Inventory of Planned Generators as of December 2019,,,,,,,,,,,,,,,,,,,,,,
Entity ID,Entity Name,Plant ID,Plant Name,Sector,Plant State,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,County,Latitude,Longitude,Google Map,Bing Map,Balancing Authority Code
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,Commercial CHP,CA,EG6,,3.5,3.5,3.5,Other Waste Biomass,OBG,IC,2,2020,"(U) Under construction, less than or equal to 50 percent complete",Santa Clara,37.434400,-121.946400,Map,Map,CISO
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,Commercial CHP,CA,EG7,,3.5,3.5,3.5,Other Waste Biomass,OBG,IC,2,2020,"(U) Under construction, less than or equal to 50 percent complete",Santa Clara,37.434400,-121.946400,Map,Map,CISO
56953,"Bos Dairy, LLC",57625,"Bos Dairy, LLC",Industrial Non-CHP,IN,BOS4,,1.0,0.9,0.9,Natural Gas Internal Combustion Engine,NG,IC,2,2020,"(V) Under construction, more than 50 percent complete",Jasper,41.115300,-87.232800,Map,Map,MISO
58970,"Ecoplexus, Inc",59518,Grandy PV 1,IPP Non-CHP,NC,GRAND,,20.0,20.0,20.0,Solar Photovoltaic,SUN,PV,2,2020,"(TS) Construction complete, but not yet in commercial operation",Currituck,36.233611,-75.880830,Map,Map,PJM
56215,RWE Renewables Americas LLC,59972,Bearkat,IPP Non-CHP,TX,BRKA2,,103.4,103.4,103.4,Onshore Wind Turbine,WND,WT,2,2020,"(V) Under construction, more than 50 percent complete",Glasscock,31.727237,-101.582000,Map,Map,ERCO
17650,Southern Power Co,60999,Reading Wind Project,IPP Non-CHP,KS,READW,,200.1,200.1,200.1,Onshore Wind Turbine,WND,WT,2,2020,"(V) Under construction, more than 50 percent complete",Lyon,38.475000,-95.965500,Map,Map,SWPP
60659,"Hickory Run Energy, LLC",61028,Hickory Run Energy Station,IPP Non-CHP,PA,CTG1,HRES,311.0,283.0,311.0,Natural Gas Fired Combined Cycle,NG,CT,2,2020,"(TS) Construction complete, but not yet in commercial operation",Lawrence,40.994444,-80.430000,Map,Map,PJM
60659,"Hickory Run Energy, LLC",61028,Hickory Run Energy Station,IPP Non-CHP,PA,CTG2,HRES,311.0,283.0,311.0,Natural Gas Fired Combined Cycle,NG,CT,2,2020,"(TS) Construction complete, but not yet in commercial operation",Lawrence,40.994444,-80.430000,Map,Map,PJM
60659,"Hickory Run Energy, LLC",61028,Hickory Run Energy Station,IPP Non-CHP,PA,STG1,HRES,450.0,437.0,431.0,Natural Gas Fired Combined Cycle,NG,CA,2,2020,"(V) Under construction, more than 50 percent complete",Lawrence,40.994444,-80.430000,Map,Map,PJM
15399,Avangrid Renewables LLC,61344,Otter Creek Wind Farm LLC,IPP Non-CHP,IL,WT1,,150.0,150.0,150.0,Onshore Wind Turbine,WND,WT,2,2020,"(V) Under construction, more than 50 percent complete",LaSalle,41.055385,-88.993860,Map,Map,MISO
49893,Invenergy Services LLC,61785,Camilla Solar Energy Project,IPP Non-CHP,GA,CAMSR,,171.4,171.4,171.4,Solar Photovoltaic,SUN,PV,2,2020,"(U) Under construction, less than or equal to 50 percent complete",Mitchell,31.269550,-84.228720,Map,Map,SOCO
61420,ENGIE Storage Services NA LLC,61795,Pacific Union College BESS,Commercial Non-CHP,CA,12649,,1.0,1.0,1.0,Batteries,MWH,BA,2,2020,"(TS) Construction complete, but not yet in commercial operation",Napa,38.570028,-122.444000,Map,Map,CISO
61670,"AES Huntington Beach Energy, LLC",62116,AES Huntington Beach Energy Project,IPP Non-CHP,CA,1A,,231.0,194.0,220.0,Natural Gas Fired Combined Cycle,NG,CT,2,2020,"(U) Under construction, less than or equal to 50 percent complete",Orange,33.645618,-117.979400,Map,Map,CISO
61670,"AES Huntington Beach Energy, LLC",62116,AES Huntington Beach Energy Project,IPP Non-CHP,CA,1B,,231.0,194.0,220.0,Natural Gas Fired Combined Cycle,NG,CT,2,2020,"(U) Under construction, less than or equal to 50 percent complete",Orange,33.645618,-117.979400,Map,Map,CISO
61670,"AES Huntington Beach Energy, LLC",62116,AES Huntington Beach Energy Project,IPP Non-CHP,CA,1S,,237.2,215.0,236.0,Natural Gas Fired Combined Cycle,NG,CA,2,2020,"(U) Under construction, less than or equal to 50 percent complete",Orange,33.645618,-117.979400,Map,Map,CISO
56215,RWE Renewables Americas LLC,62417,Peyton Creek Wind Farm LLC,IPP Non-CHP,TX,WT1,,220.0,220.0,220.0,Onshore Wind Turbine,WND,WT,2,2020,"(V) Under construction, more than 50 percent complete",Matagorda,28.843300,-95.863100,Map,Map,ERCO
61957,Kearny Mesa Storage LLC,62441,Kearny Mesa Storage LLC,IPP Non-CHP,CA,U1,,1.0,1.0,1.0,Batteries,MWH,BA,2,2020,"(U) Under construction, less than or equal to 50 percent complete",San Diego,32.815256,-117.126100,Map,Map,CISO
62009,Palmer Solar LLC,62495,Palmer Solar,IPP Non-CHP,CO,20181,,60.0,60.0,60.0,Solar Photovoltaic,SUN,PV,2,2020,"(V) Under construction, more than 50 percent complete",El Paso,38.629900,-104.652600,Map,Map,WACM
62047,"Roadrunner Solar, LLC",62561,"Roadrunner, LLC",IPP Non-CHP,TX,RODR1,,200.0,200.0,200.0,Solar Photovoltaic,SUN,PV,2,2020,"(V) Under construction, more than 50 percent complete",Upton,31.219444,-102.192200,Map,Map,ERCO
62046,"High Lonesome Wind Power, LLC",62562,"High Lonesome Wind Power, LLC",IPP Non-CHP,TX,HILO,,449.5,449.5,449.5,Onshore Wind Turbine,WND,WT,2,2020,"(V) Under construction, more than 50 percent complete",Upton,31.171652,-101.881100,Map,Map,ERCO
62103,Whitney Hill Wind Power LLC,62606,Whitney Hill Wind Power LLC,IPP Non-CHP,IL,WTHWP,,65.0,65.0,65.0,Onshore Wind Turbine,WND,WT,2,2020,"(V) Under construction, more than 50 percent complete",Logan,39.952927,-89.310250,Map,Map,PJM
56201,Engie North America,62630,Jumbo Hill Wind Project,IPP Non-CHP,TX,WTGS1,,160.7,160.7,160.7,Onshore Wind Turbine,WND,WT,2,2020,"(V) Under construction, more than 50 percent complete",Andrews,32.386000,-102.949000,Map,Map,ERCO
12341,MidAmerican Energy Co,62796,Arbor Hill II,Electric Utility,IA,1,,60.0,60.0,60.0,Onshore Wind Turbine,WND,WT,2,2020,"(V) Under construction, more than 50 percent complete",Adair,41.301636,-94.442470,Map,Map,MISO
62701,"Vista Solar, Inc.",62806,Shelter Creek Condominiums Solar,IPP Non-CHP,CA,SCC01,,2.5,2.4,1.1,Solar Photovoltaic,SUN,PV,2,2020,"(U) Under construction, less than or equal to 50 percent complete",San Mateo,37.619090,-122.428900,Map,Map,CISO
62772,CA ODEVI LLC,62902,Windsor Floating Solar,IPP Non-CHP,CA,WUS15,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,2,2020,"(V) Under construction, more than 50 percent complete",Sonoma,38.539170,-122.815100,Map,Map,CISO
59496,Allete Clean Energy,62939,South Peak Wind,IPP Non-CHP,MT,41001,,80.0,80.0,80.0,Onshore Wind Turbine,WND,WT,2,2020,"(V) Under construction, more than 50 percent complete",Judith Basin,47.329911,-110.614600,Map,Map,NWMT
60370,"DG AMP Solar, LLC",62941,DG AMP Rittman Rd,IPP Non-CHP,OH,AMPRR,,2.6,2.6,2.6,Solar Photovoltaic,SUN,PV,2,2020,"(U) Under construction, less than or equal to 50 percent complete",Medina,41.000755,-81.750740,Map,Map,PJM
62800,DG Edison New Jersey LLC,62957,DG Iron Mountain,IPP Non-CHP,NJ,IRNMT,,5.4,5.4,5.4,Solar Photovoltaic,SUN,PV,2,2020,"(V) Under construction, more than 50 percent complete",Middlesex,40.521320,-74.347390,Map,Map,PJM
61012,AES Distributed Energy,62999,"Finchville Solar, LLC",IPP Non-CHP,NY,FINCH,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,2,2020,"(TS) Construction complete, but not yet in commercial operation",Orange,41.456500,-74.546500,Map,Map,NYIS
62855,"Clear Creek Wind, LLC",63025,Clear Creek Wind,IPP Non-CHP,MO,V110,,22.0,22.0,22.0,Onshore Wind Turbine,WND,WT,2,2020,"(U) Under construction, less than or equal to 50 percent complete",Nodaway,40.369799,-94.892010,Map,Map,AECI
62855,"Clear Creek Wind, LLC",63025,Clear Creek Wind,IPP Non-CHP,MO,V120,,220.0,220.0,220.0,Onshore Wind Turbine,WND,WT,2,2020,"(U) Under construction, less than or equal to 50 percent complete",Nodaway,40.369799,-94.892010,Map,Map,AECI
62905,"Syncarpha Taos I, LLC",63123,Syncarpha Taos,IPP Non-CHP,NM,SYNTA,,3.1,3.1,3.1,Solar Photovoltaic,SUN,PV,2,2020,"(V) Under construction, more than 50 percent complete",Taos,36.371326,-105.660200,Map,Map,PNM
61012,AES Distributed Energy,63264,Partridge Hill Solar,IPP Non-CHP,MA,PART3,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,2,2020,"(V) Under construction, more than 50 percent complete",Worcester,42.118900,-71.937100,Map,Map,ISNE
63131,Strandness Garden LLC,63367,Strandness Garden,IPP Non-CHP,MN,CGS,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,2,2020,"(TS) Construction complete, but not yet in commercial operation",Pope,45.657270,-95.529850,Map,Map,MISO
60531,Standard Solar,63379,Mtn. Solar 3,IPP Non-CHP,CO,X0134,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,2,2020,"(U) Under construction, less than or equal to 50 percent complete",Morgan,40.280904,-103.619100,Map,Map,PSCO
62915,Madison Energy Holdings LLC,63380,Goodhue Community Solar One LLC,IPP Non-CHP,MN,52829,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,2,2020,"(V) Under construction, more than 50 percent complete",Goodhue,44.297410,-92.640870,Map,Map,MISO
63143,Falls Creek Garden LLC,63394,Falls Creek Garden,IPP Non-CHP,MN,CGS,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,2,2020,"(TS) Construction complete, but not yet in commercial operation",Rice,44.175700,-93.142740,Map,Map,MISO
63144,Star Garden LLC,63395,Star Garden,IPP Non-CHP,MN,CGS,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,2,2020,"(TS) Construction complete, but not yet in commercial operation",Pope,45.650630,-95.530880,Map,Map,MISO
63157,Buffalo Garden LLC,63396,Buffalo Garden,IPP Non-CHP,MN,CGS,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,2,2020,"(TS) Construction complete, but not yet in commercial operation",Waseca,44.000360,-93.496810,Map,Map,MISO
63158,Loon Garden LLC,63397,Loon Garden,IPP Non-CHP,MN,CGS,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,2,2020,"(TS) Construction complete, but not yet in commercial operation",Waseca,44.089680,-93.556150,Map,Map,MISO
60571,AEP Onsite Partners,63399,Galesburg Solar Array,IPP Non-CHP,IL,GWA01,,1.4,1.4,1.4,Solar Photovoltaic,SUN,PV,2,2020,"(P) Planned for installation, but regulatory approvals not initiated",Henderson,40.919900,-90.948400,Map,Map,MISO
61620,IOS II LLC,63414,IOS II-LAX9,IPP Non-CHP,CA,IOSII,,4.0,3.7,3.3,Solar Photovoltaic,SUN,PV,2,2020,"(TS) Construction complete, but not yet in commercial operation",San Bernardino,34.090000,-117.450000,Map,Map,LDWP
62915,Madison Energy Holdings LLC,63417,Goodhue Community Solar Three LLC,IPP Non-CHP,MN,52831,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,2,2020,"(V) Under construction, more than 50 percent complete",Goodhue,44.297250,-92.745430,Map,Map,MISO
60025,Greenbacker Renewable Energy Corporation,63428,"IGS CC, LLC",IPP Non-CHP,DC,254,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,2,2020,"(U) Under construction, less than or equal to 50 percent complete",District of Columbia,38.936172,-76.968190,Map,Map,PJM
18488,City of Taunton,1682,Cleary Flood Hybrid,Electric Utility,MA,BS1,,3.0,2.9,3.0,Batteries,MWH,BA,3,2020,"(U) Under construction, less than or equal to 50 percent complete",Bristol,41.865300,-71.106100,Map,Map,ISNE
6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,Industrial CHP,TX,3TBG1,,102.0,97.0,102.0,Natural Gas Fired Combined Cycle,NG,CT,3,2020,"(V) Under construction, more than 50 percent complete",Calhoun,28.691700,-96.541700,Map,Map,ERCO
10273,Kimberly-Clark Corp,50410,Chester Operations,Industrial CHP,PA,6,,17.3,14.1,16.3,Natural Gas Fired Combined Cycle,NG,CT,3,2020,"(U) Under construction, less than or equal to 50 percent complete",Delaware,39.843743,-75.358800,Map,Map,PJM
19511,University of Alaska,50711,University of Alaska Fairbanks,Commercial CHP,AK,GEN5,,17.0,17.0,17.0,Conventional Steam Coal,SUB,ST,3,2020,"(TS) Construction complete, but not yet in commercial operation",Fairbanks North Star,64.854171,-147.822100,Map,Map,
13484,New York Methodist Hospital,52091,New York Methodist Hospital,IPP Non-CHP,NY,CCHEG,,1.5,1.5,1.5,Petroleum Liquids,DFO,IC,3,2020,"(TS) Construction complete, but not yet in commercial operation",Kings,40.667900,-73.978700,Map,Map,NYIS
20856,Wisconsin Power & Light Co,55641,Riverside Energy Center,Electric Utility,WI,CTG3,,232.9,225.0,230.0,Natural Gas Fired Combined Cycle,NG,CT,3,2020,"(TS) Construction complete, but not yet in commercial operation",Rock,42.583056,-89.035830,Map,Map,MISO
20856,Wisconsin Power & Light Co,55641,Riverside Energy Center,Electric Utility,WI,CTG4,,232.9,225.0,230.0,Natural Gas Fired Combined Cycle,NG,CT,3,2020,"(TS) Construction complete, but not yet in commercial operation",Rock,42.583056,-89.035830,Map,Map,MISO
20856,Wisconsin Power & Light Co,55641,Riverside Energy Center,Electric Utility,WI,STG2,,257.4,250.0,250.0,Natural Gas Fired Combined Cycle,NG,CA,3,2020,"(TS) Construction complete, but not yet in commercial operation",Rock,42.583056,-89.035830,Map,Map,MISO
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,IPP Non-CHP,NY,U001,CCG1,174.2,143.3,150.3,Natural Gas Fired Combined Cycle,NG,CA,3,2020,"(V) Under construction, more than 50 percent complete",Dutchess,41.676111,-73.581110,Map,Map,NYIS
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,IPP Non-CHP,NY,U002,CCG2,174.2,143.3,150.3,Natural Gas Fired Combined Cycle,NG,CA,3,2020,"(V) Under construction, more than 50 percent complete",Dutchess,41.676111,-73.581110,Map,Map,NYIS
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,IPP Non-CHP,NY,U003,CCG3,174.2,143.3,150.3,Natural Gas Fired Combined Cycle,NG,CA,3,2020,"(V) Under construction, more than 50 percent complete",Dutchess,41.676111,-73.581110,Map,Map,NYIS
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,IPP Non-CHP,NY,U004,CCG1,263.3,195.4,229.1,Natural Gas Fired Combined Cycle,NG,CT,3,2020,"(TS) Construction complete, but not yet in commercial operation",Dutchess,41.676111,-73.581110,Map,Map,NYIS
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,IPP Non-CHP,NY,U005,CCG2,263.3,195.4,229.1,Natural Gas Fired Combined Cycle,NG,CT,3,2020,"(TS) Construction complete, but not yet in commercial operation",Dutchess,41.676111,-73.581110,Map,Map,NYIS
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,IPP Non-CHP,NY,U006,CCG3,263.3,195.4,229.1,Natural Gas Fired Combined Cycle,NG,CT,3,2020,"(V) Under construction, more than 50 percent complete",Dutchess,41.676111,-73.581110,Map,Map,NYIS
39347,"East Texas Electric Coop, Inc",58645,RC Thomas Hydroelectric Project,Electric Utility,TX,RCT1,,8.9,8.7,8.7,Conventional Hydroelectric,WAT,HY,3,2020,"(V) Under construction, more than 50 percent complete",Polk,30.632222,-95.010000,Map,Map,MISO
39347,"East Texas Electric Coop, Inc",58645,RC Thomas Hydroelectric Project,Electric Utility,TX,RCT2,,8.9,8.7,8.7,Conventional Hydroelectric,WAT,HY,3,2020,"(V) Under construction, more than 50 percent complete",Polk,30.632222,-95.010000,Map,Map,MISO
39347,"East Texas Electric Coop, Inc",58645,RC Thomas Hydroelectric Project,Electric Utility,TX,RCT3,,8.9,8.7,8.7,Conventional Hydroelectric,WAT,HY,3,2020,"(V) Under construction, more than 50 percent complete",Polk,30.632222,-95.010000,Map,Map,MISO
4180,Connecticut Mun Elec Engy Coop,59701,Subase Microgrid Project,Electric Utility,CT,SFC1,,3.7,3.7,3.7,Other Natural Gas,NG,FC,3,2020,"(U) Under construction, less than or equal to 50 percent complete",New London,41.400008,-72.085990,Map,Map,ISNE
4180,Connecticut Mun Elec Engy Coop,59701,Subase Microgrid Project,Electric Utility,CT,SFC2,,3.7,3.7,3.7,Other Natural Gas,NG,FC,3,2020,"(U) Under construction, less than or equal to 50 percent complete",New London,41.400008,-72.085990,Map,Map,ISNE
59550,Croda Inc.,59783,Croda Atlas Point CHP,Industrial CHP,DE,91199,,2.0,2.0,2.0,Landfill Gas,LFG,IC,3,2020,"(U) Under construction, less than or equal to 50 percent complete",New Castle,39.693333,-75.543060,Map,Map,PJM
59365,Capital Power Corporation,59902,Cardinal Point LLC,IPP Non-CHP,IL,GEN,,150.0,150.0,150.0,Onshore Wind Turbine,WND,WT,3,2020,"(V) Under construction, more than 50 percent complete",McDonough,40.588568,-90.751830,Map,Map,MISO
60289,"Blazing Star Wind Farm, LLC",60504,Blazing Star Wind Farm 1,IPP Non-CHP,MN,BLZG1,,200.0,200.0,200.0,Onshore Wind Turbine,WND,WT,3,2020,"(V) Under construction, more than 50 percent complete",Lincoln,44.544137,-96.368240,Map,Map,MISO
60719,Harvest Ridge Wind Farm,61161,Broadlands Wind Farm,IPP Non-CHP,IL,GEN01,,300.0,300.0,300.0,Onshore Wind Turbine,WND,WT,3,2020,"(U) Under construction, less than or equal to 50 percent complete",Douglas,39.831880,-88.072300,Map,Map,MISO
60853,ET CAP OR HOLDINGS LLC,61200,"OR Solar 2, LLC",IPP Non-CHP,OR,ORSR2,,10.0,10.0,10.0,Solar Photovoltaic,SUN,PV,3,2020,(T) Regulatory approvals received. Not under construction,Jackson,42.542084,-122.781300,Map,Map,PACW
61873,GA Solar 4,61696,Twiggs Solar,IPP Non-CHP,GA,TWIGG,,200.0,200.0,200.0,Solar Photovoltaic,SUN,PV,3,2020,"(U) Under construction, less than or equal to 50 percent complete",Twiggs,32.604997,-83.491240,Map,Map,SOCO
60496,Enerparc Inc.,61841,"Scituate RI Solar, LLC",IPP Non-CHP,RI,SCITU,,10.0,10.0,10.0,Solar Photovoltaic,SUN,PV,3,2020,"(P) Planned for installation, but regulatory approvals not initiated",Providence,41.749600,-71.553500,Map,Map,ISNE
6455,"Duke Energy Florida, LLC",61982,Columbia Solar Power Plant,Electric Utility,FL,PV1,,74.9,74.9,74.9,Solar Photovoltaic,SUN,PV,3,2020,"(V) Under construction, more than 50 percent complete",Columbia,29.882644,-82.696150,Map,Map,FPC
9417,Interstate Power and Light Co,62081,Golden Plains,Electric Utility,IA,1,,198.8,198.8,198.8,Onshore Wind Turbine,WND,WT,3,2020,"(V) Under construction, more than 50 percent complete",Winnebago,43.430639,-94.016410,Map,Map,MISO
61758,"Prevailing Wind Park, LLC",62247,Prevailing Wind Park,IPP Non-CHP,SD,PWPSD,,220.0,220.0,220.0,Onshore Wind Turbine,WND,WT,3,2020,"(V) Under construction, more than 50 percent complete",Yankton,43.039000,-97.526000,Map,Map,SWPP
5109,DTE Electric Company,62290,Polaris Wind Park,Electric Utility,MI,1,,168.6,168.6,168.6,Onshore Wind Turbine,WND,WT,3,2020,"(V) Under construction, more than 50 percent complete",Gratiot,43.262611,-84.499840,Map,Map,MISO
61888,Gloversville Community Solar LLC,62357,Gloversville Landfill Solar,IPP Non-CHP,NY,08158,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,3,2020,"(P) Planned for installation, but regulatory approvals not initiated",Fulton,43.052981,-74.308360,Map,Map,NYIS
7140,Georgia Power Co,62377,Moody Air Force Base Solar,Electric Utility,GA,1,,49.5,49.5,49.5,Solar Photovoltaic,SUN,PV,3,2020,"(V) Under construction, more than 50 percent complete",Lowndes,30.957400,-83.222900,Map,Map,SOCO
17609,Southern California Edison Co,62460,DESI-2 Battery Storage Facility,Electric Utility,CA,DESI2,,1.4,1.4,1.4,Batteries,MWH,BA,3,2020,"(TS) Construction complete, but not yet in commercial operation",Orange,33.735700,-117.915300,Map,Map,CISO
61194,Generate Capital,62471,Washington St Community Solar Farm #4,IPP Non-CHP,NY,1034,,2.5,2.5,2.5,Solar Photovoltaic,SUN,PV,3,2020,"(V) Under construction, more than 50 percent complete",Monroe,43.175000,-77.849000,Map,Map,NYIS
61194,Generate Capital,62472,Washington St Community Solar Farm #1,IPP Non-CHP,NY,617,,2.2,2.2,2.2,Solar Photovoltaic,SUN,PV,3,2020,"(V) Under construction, more than 50 percent complete",Monroe,43.173000,-77.846000,Map,Map,NYIS
61194,Generate Capital,62473,Washington St Community Solar Farm #3,IPP Non-CHP,NY,1035,,2.5,2.5,2.5,Solar Photovoltaic,SUN,PV,3,2020,"(U) Under construction, less than or equal to 50 percent complete",Monroe,43.172000,-77.844000,Map,Map,NYIS
61610,"Delaware River Solar, LLC",62476,Big Tree Community Solar Farm,IPP Non-CHP,NY,607,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,3,2020,(T) Regulatory approvals received. Not under construction,Erie,42.766000,-78.559000,Map,Map,NYIS
61194,Generate Capital,62480,Burritt Rd Community Solar Farm,IPP Non-CHP,NY,635,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,3,2020,"(V) Under construction, more than 50 percent complete",Monroe,43.275000,-77.764000,Map,Map,NYIS
61610,"Delaware River Solar, LLC",62517,Yellow Mills Rd #1 Community Solar Farm,IPP Non-CHP,NY,1142,,2.3,2.3,2.3,Solar Photovoltaic,SUN,PV,3,2020,(L) Regulatory approvals pending. Not under construction,Ontario,43.017848,-77.260490,Map,Map,NYIS
61610,"Delaware River Solar, LLC",62518,Yellow Mills Rd #2 Community Solar Farm,IPP Non-CHP,NY,1181,,2.3,2.3,2.3,Solar Photovoltaic,SUN,PV,3,2020,(L) Regulatory approvals pending. Not under construction,Ontario,43.016419,-77.260910,Map,Map,NYIS
61610,"Delaware River Solar, LLC",62519,Yellow Mills Rd #3 Community Solar Farm,IPP Non-CHP,NY,1244,,2.3,2.3,2.3,Solar Photovoltaic,SUN,PV,3,2020,(L) Regulatory approvals pending. Not under construction,Ontario,43.015301,-77.260660,Map,Map,NYIS
61194,Generate Capital,62525,Villa Roma Rd #1,IPP Non-CHP,NY,40,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,3,2020,"(V) Under construction, more than 50 percent complete",Sullivan,41.757083,-74.960960,Map,Map,NYIS
61194,Generate Capital,62526,Villa Roma Rd #2,IPP Non-CHP,NY,41,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,3,2020,"(V) Under construction, more than 50 percent complete",Sullivan,41.756217,-74.961190,Map,Map,NYIS
